entity_type,entity_id,field,value_status,available_at,temporal_status,source_path
team,RD Congo,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,RD Congo,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Colômbia,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Colômbia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Colômbia,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Colômbia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Colômbia,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Colômbia,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Colômbia,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Colômbia,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Colômbia,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Cabo Verde,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Cabo Verde,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Cabo Verde,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Cabo Verde,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Cabo Verde,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Cabo Verde,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Cabo Verde,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Cabo Verde,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Cabo Verde,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Croácia,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Croácia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Croácia,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Croácia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Croácia,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Croácia,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Croácia,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Croácia,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Croácia,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Curaçao,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Curaçao,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Curaçao,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Curaçao,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Curaçao,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Curaçao,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Curaçao,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Curaçao,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Curaçao,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Tchéquia,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Tchéquia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Tchéquia,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Tchéquia,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Tchéquia,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Tchéquia,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Tchéquia,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Tchéquia,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Tchéquia,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Equador,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Equador,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Equador,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Equador,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Equador,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Equador,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Equador,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Equador,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Equador,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Egito,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Egito,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Egito,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Egito,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Egito,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Egito,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Egito,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Egito,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Egito,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Inglaterra,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Inglaterra,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Inglaterra,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Inglaterra,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Inglaterra,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Inglaterra,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Inglaterra,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Inglaterra,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,pressing_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Inglaterra,intensity_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,temporal_status,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,fifa_ranking,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
<<<<<<< HEAD
team,Espanha,fifa_points,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Espanha,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Espanha,recent_points_per_match,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
=======
team,Espanha,recent_matches,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
>>>>>>> 0fb9a768f5f7adf18fc6e3a227415ccd8e396ee3
team,Espanha,qualifying_performance,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Espanha,recent_goals_for,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Espanha,recent_goals_against,MISSING,2026-06-11T03:59:59+00:00,UNAVAILABLE,NA
team,Espanha,coach,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,tactical_style,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,base_system,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,initial_strength_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,attack_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,midfield_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,defense_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,goalkeeper_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,experience_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
team,Espanha,possession_proxy,AVAILABLE,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,data/database/team_strengths.csv
