path,size_bytes,sha256
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760438__a651a80273861ac8.json,411080,a651a80273861ac8816f687ba15bd2427fc5cab84912daf96795fc22c0d751da
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760439__c39062cc8b7e1ef5.json,397696,c39062cc8b7e1ef519debb8bad85bb9f3d9f9651fe3f6b40b8b5057345f81476
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760440__e9eca8e107e5470d.json,436338,e9eca8e107e5470dbb69a5375daa239db65048ad479a907e9a6aa2c351e0bdc4
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760441__92137b0ad455c2ff.json,386521,92137b0ad455c2ffa6765f4daa3e2424487f5347fb83fe06054ca247172ced81
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760442__3b841fa2875435de.json,435672,3b841fa2875435de77c21b2cda55f09b680caebd224f6f61799630596734b6c3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760443__d3d0c3212aaed656.json,436422,d3d0c3212aaed656c7e4b1fc26bb8d074d47e3ce04e002ce78fa77f518874cf3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760444__72cfb11a643e6cd0.json,417007,72cfb11a643e6cd0794fd97aaa79e2413b85dea2a36cc516adf9c15a272f653c
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760445__09ede1d1ef0c9517.json,389656,09ede1d1ef0c95170760d7d3a22405ec6b27e0065bcb712f7d826f7c648c575b
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760446__4989b79e1999aa3b.json,407038,4989b79e1999aa3bd873327e3855349dd4cd752902d18e1a9a61b0e517a81eaa
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760447__8f18acf65cee1ba1.json,429415,8f18acf65cee1ba146be67656f02d71ae2f89aff1e6d5bf4b4a5b4dd3be449f4
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760448__055c8e970994ce74.json,400184,055c8e970994ce7418124cef5f1405cefc4177a758607556e5aac82b47543729
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760449__9acf2d7c5fb896a4.json,373747,9acf2d7c5fb896a4ca1c90bdd7fb6661d5a1ba2c5b0f571fe696008294bd9dbb
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760450__0b7b2f5c0df0afdc.json,392676,0b7b2f5c0df0afdc444cd3528f065230a436eaa811bc8c0019c1772508cf83fd
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760451__090a6ceeaaf51595.json,396592,090a6ceeaaf515955f71c1c0d2a57139fb74cb7a8bca326e47232e5c282bcb0c
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760452__9bf8a0830993daf4.json,423631,9bf8a0830993daf4334895b66a606297b42306b63e3a8381dfaa486cee98b612
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760453__221def637b8e4150.json,392703,221def637b8e4150c1ce3064e611632319a9564db100df211657a38033f0aacc
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760454__dac43080093ab644.json,403500,dac43080093ab644ff515353e43d3c194fd79081ed43929c87cc92e70f37465f
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760455__338f59954bb9d1ae.json,378119,338f59954bb9d1ae6c546afa9be7c303915cb520fce2d1bb750a9e38971ee3fc
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760456__3b1861ea53c18e0f.json,414161,3b1861ea53c18e0f24326fa1c5973e3b58e913d914687358e7dfb8edfb9ee266
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760457__0c790e5443451468.json,376058,0c790e5443451468b0c1f805cd28597e5d105c5265199d1a6feb6f11f65bd2c5
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760458__f8cd4fa00c5ae38c.json,429719,f8cd4fa00c5ae38c8ea9c20e93263893b02c24e1e4e2b785a344682716872760
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760459__b8bbc1bde3ec75a6.json,407429,b8bbc1bde3ec75a6fe3d9ed3d755e66f7d68b9d0af08c38135c6b14b4bc00573
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760460__8572e9d272faff1f.json,388210,8572e9d272faff1f6a1e6397c5752865f0155f359a0b3735d2f840d09463964e
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760461__ad4f9c7ba681ab50.json,429423,ad4f9c7ba681ab50fe65114cf1d1848ac167abacfac5d811deed0473c001331d
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760462__d070483239ab9dfd.json,410311,d070483239ab9dfda74882205794f3977c62ae09b61666ab2bea50ce1b330209
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760463__815600f594f1437e.json,409644,815600f594f1437ecba763f023c1dc9c3f03125024c1a34413017625fe7b89ab
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760464__94c3e3d69797949e.json,432825,94c3e3d69797949ef9078b78b4becea741df9d03e0e9f98a81666ecf30c889bb
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760465__fbc950bb07a5456e.json,446724,fbc950bb07a5456ebcc3465d089e43a2867c34356548cd70eb4037fb84dd8c2b
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760466__0224cf684669b3e4.json,381664,0224cf684669b3e44105f781d4cf5a09d6ac3c3ee92b1ba97e536b6e9596d279
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760467__598d92bfbf4cf6ad.json,400566,598d92bfbf4cf6ade523602b5f76818810e3814c8bfcef4bd5bf21c8b29b6e21
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760468__905b68f4bb87b1d9.json,401772,905b68f4bb87b1d921eea67e9f2c3169ff03ba8b013a8375c7e2a0f55644216d
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760469__8297d3a4994025a7.json,375167,8297d3a4994025a77f771af61c058e1bc39a9a9d10d74f4266beaf18448b9d57
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760470__820cc52d81aa6aa3.json,427423,820cc52d81aa6aa31755475c7cf2ef9d1a2376485e61ec65ff1fbb4efaba8515
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760471__3a2ca2364404e728.json,411883,3a2ca2364404e7281ae922714e6d5d12f4b2b3fa95f4a61d5f7407d1b148a57d
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760472__b2c797030e8796db.json,390459,b2c797030e8796db492d73298ae5b937e045a31a587dd3d8fbcc430dab5fd868
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760473__f6a514f1ad77ae9b.json,397646,f6a514f1ad77ae9bb0d48be08ad0ee2561a27be268211aa16a74385f5ce0feb7
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760474__81b10a7b065836a1.json,405835,81b10a7b065836a1b7eef6515db427a694534178a9798d42f7dffe5bc36161b8
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760475__39bcbb6f113e7213.json,429278,39bcbb6f113e721356f44840fcd199649e057b9653912da9d243519f29ba903f
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760476__a9b67fe45fc186e1.json,397315,a9b67fe45fc186e1a720df262a42ef09cdd5ed3d091477885dd03754728010fe
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760477__8bf313408614375a.json,418956,8bf313408614375a5ac2df1938a7650c1999acc0613de6a3d90d1fa9114785ce
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760478__95e982dbde2f1fbf.json,400958,95e982dbde2f1fbf6f437410b22e2fb7aaf915340d2fa509d4e2f1ce16b1ebf2
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760479__db85ba9932920a38.json,406899,db85ba9932920a3847fcb2a082f2d19df4a4a4e25264e2763802fa18aaf89ee1
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760480__1847365633ee1b09.json,394804,1847365633ee1b0940dd4dd97dbc0d9aaae94b69d94dcc58cb941da8ab547d58
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760481__e1521b0998d8a052.json,417359,e1521b0998d8a0524c91771f4d8c9fc9978496c429df293b62a525fda1caacc9
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760482__ecb662500a79bebd.json,413668,ecb662500a79bebdbdd48e1deded7c6056d4058a2a8f1909612f3f19cd6acc6b
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760483__6993486901030802.json,412105,6993486901030802cc997f144406a25057bcb9a9f2b4160a063ce2e5a84a47e5
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760484__a203d6b692c8400c.json,387102,a203d6b692c8400c8943557372657f13244c79925e06b047c918f8b57571382e
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760485__a8072f9d6b11f1d8.json,441012,a8072f9d6b11f1d8a9b6f4fb99d38d09cecb66f6aa2b7c78d9696ac8d627a0a3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760486__753b607fbe8b2671.json,427097,753b607fbe8b2671f33b1861f75ed570a70c09bf781015466b51ba0ecec571fa
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760487__ea665ebb992c3f8a.json,410054,ea665ebb992c3f8aa41f9ee3f78a2aa704999587bf1054f693626540ec1b9d9f
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760488__ab0489c958e39fcf.json,448016,ab0489c958e39fcf22ea4402687fc1d7f091ff4f4c6d32de67278e07cab493d0
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760489__a45988eff1fee296.json,467875,a45988eff1fee296fa8d934c6943d5b5707f437907b8c4fd57419281081447b0
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760490__13389cf9e48c7796.json,392907,13389cf9e48c7796683dd8658e3d1a38c6cec96cbdc5a4e91e8b9275579dd273
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760491__d8e1c1f37752be35.json,403211,d8e1c1f37752be35c84f156b640fa8c41caba277a8396513bfb73fd948681a19
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760492__b040b94346951018.json,416013,b040b94346951018fb0d2d35a0548f182dceb7f72da2ce5b3526708e17315088
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760493__082ed0405ec7dac8.json,440891,082ed0405ec7dac8367d09db6d9af9343b530a04e0774388829338c0095c1edb
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760494__97669be123b29d65.json,435348,97669be123b29d65adfa97d112e8f49f7372b48b4b58b2d0afed2fc62c61e10b
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760495__cd857b3fed03a451.json,418401,cd857b3fed03a4513df8a45e8bd0fd29e12dec71c39f936708420edeaf7b9a91
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760496__07dd5583dc09153c.json,423305,07dd5583dc09153cf6831341a67d759a4b51f727dc441cf413caeb871d9b0de3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760497__99b7246a378a0d17.json,411176,99b7246a378a0d1781bdd4fca9a7757a9ac1d6395b9d450be0295028b887edff
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760498__988005045feef35a.json,389173,988005045feef35afac217cd0a02690662f730e9c71092b39dec4db6f6146b5a
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760499__e5a581f3ce01c425.json,416182,e5a581f3ce01c425c9444e09efaba7970698425140599b4571c2fbdeb4fd98f3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760500__5b5fe61a991d9782.json,438883,5b5fe61a991d978247770cd0873ff627ad478d55a172cb2778aee1b586b68e5b
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760501__ca3aa2cb902d9e6f.json,409190,ca3aa2cb902d9e6f4292232605f0fd58869d17a0a3d6f090845192953419948c
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760502__ec647410a643c84f.json,427137,ec647410a643c84f2f450bededf4e9aff7c564ddf23a822d88ecdb01ab7146c3
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760503__0e47b5f9610fbd65.json,396095,0e47b5f9610fbd65ddf176ef62e3df38a4e06d67f8e79e1969c5feb174356c44
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760504__86e4962675f26ea2.json,391402,86e4962675f26ea2980e6ef59ea1f3ac1ed0302f5ac3edcffabe072f2c5e74bc
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760505__40e882ee37eedaba.json,423775,40e882ee37eedaba1b2a0b059c18de3f5c7d4c977f41bea0c19aaa9fc420814f
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760506__adcc4d1ca185e129.json,411655,adcc4d1ca185e1290d87bcf1d61a487e209f2387e90d12f77d4bc723467aae54
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760507__568652a67e59fd0e.json,449518,568652a67e59fd0ea2a73d29a86a2ba8a906e30d62813b9c7d9e842d3f0347b6
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760508__5c4879696c8c309a.json,433494,5c4879696c8c309aa8e51c18b61aecbcc6562da4513cd79f576463c70f4bdee5
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760509__72a2d141e7be54eb.json,427145,72a2d141e7be54eb0b9de18b069b7a2d0f8ede5268462135bacb9ba1b205f20a
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760510__04adbb32568b28a3.json,425142,04adbb32568b28a33b913222f699a20680fb9dd4332896293b15aa7f565a5bdf
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760511__24094c879eacbc2b.json,437146,24094c879eacbc2bc317d200ce3c7a8b5c9aa8c99365891c7700cbfb9a094a40
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760512__4c874e13cb5e1191.json,449170,4c874e13cb5e1191e274b25dd86bec92df4c745ceb17250d62eefaa0ff7ccf33
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760513__912b3e56fdc24fcb.json,482765,912b3e56fdc24fcb3d8bf430333884e13d0b212b66e176001308844626ff9dea
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760514__9e01d6f2b6460921.json,432057,9e01d6f2b6460921fbb0e80ace07087b5500510f352af083032756debc083c35
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760515__28681b6559fafd5f.json,459010,28681b6559fafd5f4366f24873f5969ad8461cda1c5ac96c4b7bdb37a705c264
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760516__643c02200b1b12a5.json,468683,643c02200b1b12a57bae84acc8db9f72a3706271ca7539e260e995e9b8ef2c9c
extracao_original/20260720T172321Z/raw/espn_summary/summary_event_760517__a7bf90b0c8b2018f.json,489360,a7bf90b0c8b2018f9ac7922827bfbba6e66599eae18d73f8654a5746fe33f7d2
extracao_original/20260720T172321Z/raw/fifa_official/official_results_page_1__128df9d3c828baaf.html,4552,128df9d3c828baaf54e699e753e820c532b5087735d79d8b263f554f550cfb0c
extracao_original/20260720T172321Z/raw/fifa_official/official_results_page_2__01ef9c902fca9ebe.html,4552,01ef9c902fca9ebe15a0149424940aae8cb88426b152bfc1ddb3a5e3a1073b71
extracao_original/20260720T172321Z/raw_manifest.jsonl,51326,7f4820497d49f613bb61da3a4b1f16e5a080ce2eabc7c54f196c6c74f38be575
extracao_original/20260720T172321Z/reports/data_conflicts.csv,381,77d19c17bf0cd2c5d807f79c1f5804f7c55972941044744478b4b2f52622f726
extracao_original/20260720T172321Z/reports/data_gaps.csv,4,b42f2099187886def637d6aa840022266e05cb6c987a9394e708e23cd505eb46
extracao_original/20260720T172321Z/reports/extraction_summary.json,422,a78974f6ae400bb61e17acffa56f8e84e6fa01c15f2ac930a9a7a8cd26f01a97
extracao_original/20260720T172321Z/reports/quality_checks.csv,692,e149f6e013286385dd48e14733f32c98f7d684a7ed282491a389ca4fe57adead
extracao_original/20260720T172321Z/reports/summary_failures.csv,4,b42f2099187886def637d6aa840022266e05cb6c987a9394e708e23cd505eb46
extracao_original/20260720T172321Z/repository_patch/matches.csv,15867,120324cf1fdfa1075c0479d34d27691bb1fef2fb6d55999452a10504372b29f9
extracao_original/20260720T172321Z/repository_patch/matches.json,45447,7667af61c7481d79a91b4f30cb43ebb711208764119510c2cc6fa87021109921
extracao_original/20260720T172321Z/repository_patch/novos_resultados_extraidos.csv,31392,9ba7c4d5feb41458271d5dcadbd74c3e38ca848940a97affad8c4dbd9d7613dc
extracao_original/20260720T172321Z/repository_patch/resultados_reais.csv,29643,5afef8c0421d251d4474dd3a9bf20483ee55b544826fe7ff738ef54249b6fa4f
extracao_original/20260720T172321Z/wc2026_matches_full.json,14185466,000e9a9bfc9e0ecf982ad8dc95f51175e7e38e4edc30fdfba1948bc622676b0b
extracao_original/20260720T172321Z/wc2026_matches_master.csv,66950,ee5a5ee7b16922ef65f4895019a33bf77fd62e726c5b167204b0bd420d38e733
extracao_original/20260720T172321Z/wc2026_results_validated.csv,47478,c028467b15dd3d7112c192d1aea38a27a0e2ae9792df26afc1b2e78710ce7483
notebook/extracao_copa_2026_independente.ipynb,98204,89ef1c782cb1e5da2ce403361c69ff9f25fa630dff4c93d01630f992fec95f22
repositorio_corrigido/tabela-copa-main/.github/workflows/static.yml,1122,8b8086447716c2da1cbd58082728bce8824d25371b806351de7f6b9b2ebb435d
repositorio_corrigido/tabela-copa-main/.gitignore,262,51cec3803ff918d611517ed9072af01e013b695dd05ec2e4c57703afa2fba8b8
repositorio_corrigido/tabela-copa-main/.nojekyll,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
repositorio_corrigido/tabela-copa-main/README.md,4828,bc20deac119cc4808c619257e4f1f635c856aaf5c8d5a258f146e886907cb973
repositorio_corrigido/tabela-copa-main/VALIDACAO_RECALCULO_PROBABILIDADES_2026_06_30.json,353,cd48e3ca4f64daf189cacdcd5e2ef935dc9ae28dcfd824687ea29f28df90c488
repositorio_corrigido/tabela-copa-main/assets/teams/ARG_argentina/flag.png,3876,7d45e6bad8b40392cbb36d15a7bd69276db61462b2cac252f64b132d75d4f650
repositorio_corrigido/tabela-copa-main/assets/teams/ARG_argentina/flag.svg,4003,0828d651a95f39cea1e5d9d2ee30ec4dbcf55d70bdea39c89ec80c83226ad86d
repositorio_corrigido/tabela-copa-main/assets/teams/ARG_argentina/icon.png,501,15826f94a862adf04d78ef3510f2cbe574d85913e58ebfa22e85b35aa999da2b
repositorio_corrigido/tabela-copa-main/assets/teams/ARG_argentina/metadata.json,797,4e7393d1f348dae99f4b5ccd896a27dcfecc02263272997700e0049b07204110
repositorio_corrigido/tabela-copa-main/assets/teams/ARG_argentina/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/AUS_australia/flag.png,3391,a726a5b75c753801dd6aa3897b3480753f05f706f2b3e916b7de716c9e53cac4
repositorio_corrigido/tabela-copa-main/assets/teams/AUS_australia/flag.svg,1307,b826e039804d5cf313bd7e22a40ea2239e8e22ddba7c19a8787dfaad1dda71aa
repositorio_corrigido/tabela-copa-main/assets/teams/AUS_australia/icon.png,884,56ce6ac8603fdee85fd4a8f3ef0a3ec21eabd70028c3b1095e2e9385c4c2b231
repositorio_corrigido/tabela-copa-main/assets/teams/AUS_australia/metadata.json,800,79123dc9b533e01ed909314bc4d94ffa846fd0bb3af5a6cb25f7f9a3ca95c7f9
repositorio_corrigido/tabela-copa-main/assets/teams/AUS_australia/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/AUT_austria/flag.png,259,ed0de839e7eac954f585c61abdbca243b2da409a5fb91bede409185a92c45813
repositorio_corrigido/tabela-copa-main/assets/teams/AUT_austria/flag.svg,154,5c5bded6c58d94069f75d61049773930b8a23aa2a73a17355f622c6ce40090dc
repositorio_corrigido/tabela-copa-main/assets/teams/AUT_austria/icon.png,116,03e7d11fa27d69e3bad443e57093dce045f180ce8e4a949baf98a5f5ac4c2f97
repositorio_corrigido/tabela-copa-main/assets/teams/AUT_austria/metadata.json,773,9468dd014f9968ee9802c36dedce6056b80ec11a6ca579d1a6d2233f85d77ffd
repositorio_corrigido/tabela-copa-main/assets/teams/AUT_austria/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/BEL_belgica/flag.png,799,baa317ea8afc1cfe5e3a0bc52e0a08a1823cacbc4746ef1ebc11a6ee8c088ce4
repositorio_corrigido/tabela-copa-main/assets/teams/BEL_belgica/flag.svg,182,95933c385c9e72479ec7e63f6cbca50d07695fd2e41fab334ea549c20b234fd1
repositorio_corrigido/tabela-copa-main/assets/teams/BEL_belgica/icon.png,146,7f9c72f59a344d8eb84d7d049e506470468f63aa1ca387b13ec9e205ac3a3b8f
repositorio_corrigido/tabela-copa-main/assets/teams/BEL_belgica/metadata.json,793,7d295e06e632c080ae4e8f5816ca8d396a1ebcbd3be83c272ce5a552877cfc90
repositorio_corrigido/tabela-copa-main/assets/teams/BEL_belgica/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/BIH_bosnia-e-herzegovina/flag.png,2883,6437bf761c480f3421c3a3f8f6a37fb23903b8278e2a57bd286a5c98362c4868
repositorio_corrigido/tabela-copa-main/assets/teams/BIH_bosnia-e-herzegovina/flag.svg,437,1c83a2cf7e8366afb9d724f896902ec46a722739538349d6f41b0953d47f171f
repositorio_corrigido/tabela-copa-main/assets/teams/BIH_bosnia-e-herzegovina/icon.png,804,ecccd6088b8f7ec20a92d1b2b3d0792380a9ea7cce2f2efb4956bdadd15ca0e8
repositorio_corrigido/tabela-copa-main/assets/teams/BIH_bosnia-e-herzegovina/metadata.json,848,75ca512995fe2912ea61130d196570cc1a30cfc9107dba23cce95d5389c80f17
repositorio_corrigido/tabela-copa-main/assets/teams/BIH_bosnia-e-herzegovina/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/BRA_brasil/flag.png,5304,440ab8f8ff1ad8ea928a2ae85d66e560a127515c4b7593a20594c5c2f5b71131
repositorio_corrigido/tabela-copa-main/assets/teams/BRA_brasil/flag.svg,4160,e0215eff9f53b0236db885963ac45d6baea52e10ce33ceafdbe0eb1820d21160
repositorio_corrigido/tabela-copa-main/assets/teams/BRA_brasil/icon.png,923,f7788a2b7c388b6f82da4619ac2dd1d75b6adca2bd91533de5c75667f00cec0e
repositorio_corrigido/tabela-copa-main/assets/teams/BRA_brasil/metadata.json,794,a9cd712758e87be645f3ffad5a085afc5c2ef74c4b098d718eb0767586cd0e82
repositorio_corrigido/tabela-copa-main/assets/teams/BRA_brasil/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/CAN_canada/flag.png,2568,13e05d94c947074325d234994aef9fdb42a43253dde8841ff05d8f02f672c3ee
repositorio_corrigido/tabela-copa-main/assets/teams/CAN_canada/flag.svg,658,3cd6c2b9fe12bc0617ef4374b570ad87920bae757a95b104384fc301352c6942
repositorio_corrigido/tabela-copa-main/assets/teams/CAN_canada/icon.png,522,023ecf3013f75de57558866e79d8a3086d869b2cfb10f2c4db2e5e63ddff728a
repositorio_corrigido/tabela-copa-main/assets/teams/CAN_canada/metadata.json,788,ed4088c84153634c3f7e60a99656de01acc8b82ff143eb5a387daf807d0e3265
repositorio_corrigido/tabela-copa-main/assets/teams/CAN_canada/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/CHE_suica/flag.png,255,c8bf94ba6993bd61142e3a78980acf81d1b40bfbf1398bec129e5e8a0597640c
repositorio_corrigido/tabela-copa-main/assets/teams/CHE_suica/flag.svg,183,a5ec3bbf0f3e686ea05ae17f51e8f3a287ad332217b679bbd393842b7d427859
repositorio_corrigido/tabela-copa-main/assets/teams/CHE_suica/icon.png,117,94478e65a1d99089e9a12df14e8a7bcb5e2efbd04488d8766c6e4431b7e3892c
repositorio_corrigido/tabela-copa-main/assets/teams/CHE_suica/metadata.json,790,f3129583a121cd40e56cd556d2abe9aa55373c40ab3d816bf9d33262074b6765
repositorio_corrigido/tabela-copa-main/assets/teams/CHE_suica/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/CIV_costa-do-marfim/flag.png,642,0ec7147cb9163a473698374fa712aecf46742df4db854129e7132d07a29b37af
repositorio_corrigido/tabela-copa-main/assets/teams/CIV_costa-do-marfim/flag.svg,194,aaf7093dc7c4b1e65d6cd0a65cf20dc957971205a04985897fb3980bccb3a394
repositorio_corrigido/tabela-copa-main/assets/teams/CIV_costa-do-marfim/icon.png,146,301bb48837c362c4aeb8a1c7a7bfb39ece18b62ce113c1e91bce9cf6e4dca070
repositorio_corrigido/tabela-copa-main/assets/teams/CIV_costa-do-marfim/metadata.json,808,949beec552f82ae75918cd41541bb86fe90076243c7fa52fedb10e56d1d29447
repositorio_corrigido/tabela-copa-main/assets/teams/CIV_costa-do-marfim/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/COD_rd-congo/flag.png,3417,8f64cb2dc6d24710b5109436a9d6561716a8a414c7f0ce78438a8995745decc3
repositorio_corrigido/tabela-copa-main/assets/teams/COD_rd-congo/flag.svg,307,e2e70cf2f16e4ede17ec2a6d0b740c82b622e2cae6b3419d2217092f9c0872f4
repositorio_corrigido/tabela-copa-main/assets/teams/COD_rd-congo/icon.png,792,1223a592dbbb3bf25d7969db12cceb138a8eae22a83cf3c40b9eaa3e04998295
repositorio_corrigido/tabela-copa-main/assets/teams/COD_rd-congo/metadata.json,830,f1cb3d4f4b006cfd5b940391d4243407020f9afba793a3f5b6a03e4d92caec36
repositorio_corrigido/tabela-copa-main/assets/teams/COD_rd-congo/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/COL_colombia/flag.png,537,aa724f533b407fcf5b57194c6a55fddff32023ede738932cb91961ae21a2f468
repositorio_corrigido/tabela-copa-main/assets/teams/COL_colombia/flag.svg,201,ec3daa5a284fc6d10104a53fd16ea77eba9ac1044ffa629f953644c1de63dcd3
repositorio_corrigido/tabela-copa-main/assets/teams/COL_colombia/icon.png,140,dd202bddce98ae26c4aea748401b7ce8566f7f1b649a1f63b1811fd2e0d5149d
repositorio_corrigido/tabela-copa-main/assets/teams/COL_colombia/metadata.json,790,1e0497cb7a7b5d988f194924a89137e4b19861aed9884775f855dfba450ee64a
repositorio_corrigido/tabela-copa-main/assets/teams/COL_colombia/sources.md,180,04932f22b550b3a033483bd45ae3dd8f488dc94ef00deca8cb2eca68eb826c2c
repositorio_corrigido/tabela-copa-main/assets/teams/CPV_cabo-verde/flag.png,1563,c9ab398381882494c31aeb27ab189ba178aa2bb8dedd65afd65e92c02849a4ec
repositorio_corrigido/tabela-copa-main/assets/teams/CPV_cabo-verde/flag.svg,1494,bcbf0add799b13377bdf842e1f380ff630650d3b7dba2d8f1273093cfa6ceb0f
repositorio_corrigido/tabela-copa-main/assets/teams/CPV_cabo-verde/icon.png,356,cb75cbc55a83bf441a656453e64763392cc991f774f10d5217eb2085b9d4e507
repositorio_corrigido/tabela-copa-main/assets/teams/CPV_cabo-verde/metadata.json,798,6b7c449a5d83f7c255faa0918b0aeebe3c35bd293aec99eb5b361e5df8e40bd7
